instance_id,keypoint_id,x,y,confidence
0,0,311.423828125,274.6473388671875,0.7401372790336609
0,1,276.2499694824219,246.4049530029297,0.831703245639801
0,2,252.4943084716797,204.50625610351562,0.7794594168663025
0,3,266.70159912109375,280.8927307128906,0.3657997250556946
0,4,227.62538146972656,260.46087646484375,0.33496353030204773
0,5,207.18174743652344,224.65586853027344,0.23677118122577667
0,6,276.6838073730469,286.8469543457031,0.7632728815078735
0,7,253.0697021484375,259.77117919921875,0.8574740886688232
0,8,229.398193359375,216.78182983398438,0.8848166465759277
0,9,225.33050537109375,290.6755676269531,0.43871596455574036
0,10,199.0478515625,272.3326721191406,0.4308680593967438
0,11,185.18136596679688,225.41448974609375,0.41830533742904663
0,12,166.91787719726562,187.14361572265625,0.2629568874835968
0,13,185.43240356445312,266.3897399902344,0.2705691456794739
0,14,266.2822265625,108.09989929199219,0.6265984773635864
0,15,235.85647583007812,106.6545639038086,0.6731459498405457
0,16,263.2474670410156,131.57737731933594,0.8538199663162231
0,17,258.3036193847656,143.9429168701172,0.8430439829826355
0,18,273.0455627441406,127.18231964111328,0.5439264178276062
0,19,229.3869171142578,128.71368408203125,0.5847312808036804
0,20,224.22048950195312,185.00137329101562,0.008233021013438702
0,21,230.85064697265625,180.46897888183594,0.007513845339417458
0,22,228.5570526123047,168.89340209960938,0.006884673610329628
0,23,230.75376892089844,173.54660034179688,0.0072911507450044155
1,0,490.3801574707031,259.8567199707031,0.12250640988349915
1,1,524.4303588867188,235.25607299804688,0.0945553258061409
1,2,548.3779907226562,200.12484741210938,0.08005210757255554
1,3,494.82305908203125,256.9050598144531,0.12709635496139526
1,4,512.087158203125,234.2241668701172,0.13309594988822937
1,5,538.5014038085938,203.46412658691406,0.09691120684146881
1,6,492.18133544921875,252.97373962402344,0.18922896683216095
1,7,517.1630859375,227.13148498535156,0.1860765516757965
1,8,534.8753662109375,192.3380126953125,0.16875088214874268
1,9,490.8301086425781,255.80052185058594,0.17418740689754486
1,10,504.0708923339844,226.77297973632812,0.20098555088043213
1,11,526.1678466796875,186.3142547607422,0.17878654599189758
1,12,521.0576782226562,134.67127990722656,0.16992059350013733
1,13,467.3717956542969,230.65780639648438,0.1961333453655243
1,14,560.406005859375,95.77172088623047,0.03710336983203888
1,15,557.1438598632812,96.4996566772461,0.10051979124546051
1,16,555.360107421875,121.17964172363281,0.07123445719480515
1,17,560.1264038085938,138.0826873779297,0.09333045035600662
1,18,556.4458618164062,141.5991668701172,0.042849499732255936
1,19,548.5640258789062,142.17327880859375,0.11112571507692337
1,20,489.3413391113281,171.68045043945312,0.009268508292734623
1,21,486.0563659667969,170.69129943847656,0.009916876442730427
1,22,500.7218933105469,148.14796447753906,0.010306558571755886
1,23,498.51934814453125,152.785400390625,0.009848116897046566
